Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship Scheduled
5667,CA-2020-141957,21/7/2020 0:00,21/7/2020 0:00,Same Day,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,0.2,8.7052,
5668,CA-2020-142405,11/6/2020 0:00,15/6/2020 0:00,Standard Class,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714,
5669,CA-2020-142405,11/6/2020 0:00,15/6/2020 0:00,Standard Class,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14,0.2,17.5448,
5670,CA-2020-142405,11/6/2020 0:00,15/6/2020 0:00,Standard Class,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898,
5675,CA-2020-146318,22/1/2020 0:00,27/1/2020 0:00,Standard Class,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,3
5679,CA-2020-143924,28/7/2020 0:00,3/8/2020 0:00,Standard Class,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Fasteners,Staples,20.44,7,0,9.198,3
5680,CA-2020-143924,28/7/2020 0:00,3/8/2020 0:00,Standard Class,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Paper,Xerox 1889,109.92,2,0,53.8608,3
5681,CA-2020-141551,24/9/2020 0:00,30/9/2020 0:00,Standard Class,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0,2.9348,3
5682,CA-2020-141551,24/9/2020 0:00,30/9/2020 0:00,Standard Class,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Paper,Xerox 232,6.48,1,0,3.1104,3
5696,CA-2020-126165,5/5/2020 0:00,7/5/2020 0:00,Second Class,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,3
5699,CA-2020-143441,5/11/2020 0:00,5/11/2020 0:00,Same Day,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Labels,Avery 490,11.84,1,0.2,4.44,3
5701,CA-2020-125661,24/11/2020 0:00,26/11/2020 0:00,First Class,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,0.2,15.282,3
5702,CA-2020-125661,24/11/2020 0:00,26/11/2020 0:00,First Class,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435,3
5724,CA-2020-165820,26/9/2020 0:00,30/9/2020 0:00,Standard Class,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.2208,3
5739,CA-2020-156139,31/12/2020 0:00,6/1/2021 0:00,Standard Class,Becky Pak,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3,0.2,13.4316,3
5747,CA-2020-113733,8/12/2020 0:00,12/12/2020 0:00,Standard Class,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,3
5748,CA-2020-113733,8/12/2020 0:00,12/12/2020 0:00,Standard Class,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794,3
5749,CA-2020-113733,8/12/2020 0:00,12/12/2020 0:00,Standard Class,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2,-2.484,3
5752,CA-2020-125850,22/1/2020 0:00,28/1/2020 0:00,Standard Class,Frank Preis,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,Avery 475,44.4,3,0,22.2,3
5753,CA-2020-125850,22/1/2020 0:00,28/1/2020 0:00,Standard Class,Frank Preis,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,Avery 476,20.65,5,0,9.499,3
5754,CA-2020-118514,3/2/2020 0:00,10/2/2020 0:00,Standard Class,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264,3
5760,US-2020-111528,30/12/2020 0:00,30/12/2020 0:00,Same Day,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0,125.1432,3
5761,US-2020-111528,30/12/2020 0:00,30/12/2020 0:00,Same Day,Julie Prescott,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546,3
5767,CA-2020-149685,8/10/2020 0:00,15/10/2020 0:00,Standard Class,Peter McVee,Home Office,United States,San Antonio,Texas,78207,Central,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986,3
5774,CA-2020-117408,31/8/2020 0:00,6/9/2020 0:00,Standard Class,Theone Pippenger,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968,2,0.2,2.3968,3
5775,CA-2020-142398,12/4/2020 0:00,16/4/2020 0:00,Standard Class,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144,3
5776,CA-2020-142398,12/4/2020 0:00,16/4/2020 0:00,Standard Class,Beth Paige,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2,4.6228,3
5777,CA-2020-105277,4/12/2020 0:00,8/12/2020 0:00,Standard Class,Liz MacKendrick,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823,3
5778,CA-2020-112060,4/12/2020 0:00,9/12/2020 0:00,Standard Class,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,Xerox 1915,104.85,1,0,50.328,3
5807,CA-2020-149783,4/9/2020 0:00,7/9/2020 0:00,Second Class,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,3
5808,CA-2020-149783,4/9/2020 0:00,7/9/2020 0:00,Second Class,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,3
5809,CA-2020-149783,4/9/2020 0:00,7/9/2020 0:00,Second Class,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,3
5810,CA-2020-125017,6/2/2020 0:00,11/2/2020 0:00,Standard Class,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,3
5830,CA-2020-122063,3/12/2020 0:00,7/12/2020 0:00,Standard Class,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.7528,3
5831,CA-2020-122063,3/12/2020 0:00,7/12/2020 0:00,Standard Class,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0,8.0946,3
5833,CA-2020-142895,21/7/2020 0:00,26/7/2020 0:00,Standard Class,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358,3
5834,CA-2020-142895,21/7/2020 0:00,26/7/2020 0:00,Standard Class,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0,3
5862,CA-2020-101525,1/5/2020 0:00,4/5/2020 0:00,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,Xerox 1914,109.92,2,0,53.8608,3
5863,CA-2020-101525,1/5/2020 0:00,4/5/2020 0:00,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,Xerox 1994,19.44,3,0,9.3312,3
5864,CA-2020-101525,1/5/2020 0:00,4/5/2020 0:00,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0,4.3524,3
5868,CA-2020-158211,4/1/2020 0:00,8/1/2020 0:00,Standard Class,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584,3
5869,CA-2020-158211,4/1/2020 0:00,8/1/2020 0:00,Standard Class,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,3
5870,CA-2020-152247,7/11/2020 0:00,12/11/2020 0:00,Standard Class,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,3
5871,CA-2020-128223,14/6/2020 0:00,14/6/2020 0:00,Same Day,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,3
5872,CA-2020-154235,24/9/2020 0:00,28/9/2020 0:00,Standard Class,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401,Central,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,21.7515,3
5880,CA-2020-133319,5/9/2020 0:00,11/9/2020 0:00,Standard Class,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368,3
5881,CA-2020-133935,18/9/2020 0:00,22/9/2020 0:00,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,3
5882,CA-2020-133935,18/9/2020 0:00,22/9/2020 0:00,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,Xerox 1945,368.91,9,0,180.7659,3
5883,CA-2020-133935,18/9/2020 0:00,22/9/2020 0:00,Standard Class,Jane Waco,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,3
5884,CA-2020-136301,13/3/2020 0:00,15/3/2020 0:00,Second Class,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0,7.3528,3
5885,CA-2020-136301,13/3/2020 0:00,15/3/2020 0:00,Second Class,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0,196.5036,3
5890,CA-2020-166625,14/4/2020 0:00,17/4/2020 0:00,First Class,Jill Matthias,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0,11.7782,3
5891,CA-2020-146157,21/11/2020 0:00,26/11/2020 0:00,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512,3
5892,CA-2020-146157,21/11/2020 0:00,26/11/2020 0:00,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,3
5893,CA-2020-146157,21/11/2020 0:00,26/11/2020 0:00,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394,6
5898,CA-2020-167682,3/4/2020 0:00,9/4/2020 0:00,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0,22.0472,6
5899,CA-2020-167682,3/4/2020 0:00,9/4/2020 0:00,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0,124.7808,6
5902,CA-2020-159639,27/11/2020 0:00,2/12/2020 0:00,Standard Class,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.4148,6
5908,US-2020-113985,2/12/2020 0:00,7/12/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264,6
5909,US-2020-113985,2/12/2020 0:00,7/12/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.865,6
5910,US-2020-113985,2/12/2020 0:00,7/12/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628,6
5911,US-2020-113985,2/12/2020 0:00,7/12/2020 0:00,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,6
5912,CA-2020-155383,17/12/2020 0:00,22/12/2020 0:00,Standard Class,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0,13.0284,6
5924,CA-2020-130288,26/11/2020 0:00,30/11/2020 0:00,Second Class,Dean Katz,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,6
5936,CA-2020-103107,4/7/2020 0:00,4/7/2020 0:00,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,6
5937,CA-2020-103107,4/7/2020 0:00,4/7/2020 0:00,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,6
5938,CA-2020-103107,4/7/2020 0:00,4/7/2020 0:00,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,6
5943,CA-2020-151092,6/8/2020 0:00,13/8/2020 0:00,Standard Class,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772,6
5957,CA-2020-127138,12/3/2020 0:00,15/3/2020 0:00,Second Class,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.7655,6
5958,CA-2020-127138,12/3/2020 0:00,15/3/2020 0:00,Second Class,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.274,6
5959,CA-2020-127138,12/3/2020 0:00,15/3/2020 0:00,Second Class,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.9744,6
5960,CA-2020-127138,12/3/2020 0:00,15/3/2020 0:00,Second Class,Dean Katz,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352,6
5968,CA-2020-166912,15/1/2020 0:00,17/1/2020 0:00,First Class,Bill Eplett,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.1702,6
5975,CA-2020-135636,8/10/2020 0:00,13/10/2020 0:00,Standard Class,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.851,6
5983,CA-2020-114895,21/11/2020 0:00,28/11/2020 0:00,Standard Class,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,Xerox 1975,12.96,2,0,6.3504,6
5985,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,76.0878,6
5986,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0,35.6776,6
5987,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0,0.8792,6
5988,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,Xerox 1893,245.94,6,0,120.5106,6
5989,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0,4.042,6
5990,CA-2020-163776,19/7/2020 0:00,25/7/2020 0:00,Standard Class,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0,126.225,6
5994,CA-2020-162187,11/12/2020 0:00,11/12/2020 0:00,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,6
5995,CA-2020-162187,11/12/2020 0:00,11/12/2020 0:00,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69,6
5996,CA-2020-162187,11/12/2020 0:00,11/12/2020 0:00,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,6
5997,CA-2020-162187,11/12/2020 0:00,11/12/2020 0:00,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,6
5998,CA-2020-162187,11/12/2020 0:00,11/12/2020 0:00,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,6
6014,CA-2020-159016,10/3/2020 0:00,11/3/2020 0:00,First Class,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0,7.152,6
6015,CA-2020-159016,10/3/2020 0:00,11/3/2020 0:00,First Class,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048,6
6021,US-2020-156692,13/8/2020 0:00,13/8/2020 0:00,Same Day,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,Staple holder,17.34,2,0,4.6818,6
6022,US-2020-156692,13/8/2020 0:00,13/8/2020 0:00,Same Day,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158,6
6029,CA-2020-157364,19/11/2020 0:00,21/11/2020 0:00,First Class,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,6
6030,US-2020-112970,14/11/2020 0:00,15/11/2020 0:00,First Class,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,Newell 35,9.84,3,0,2.8536,6
6032,CA-2020-101168,25/12/2020 0:00,1/1/2021 0:00,Standard Class,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472,6
6037,CA-2020-131205,4/9/2020 0:00,8/9/2020 0:00,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614,6
6038,CA-2020-131205,4/9/2020 0:00,8/9/2020 0:00,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0,54.6912,6
6039,CA-2020-131205,4/9/2020 0:00,8/9/2020 0:00,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0,5.1968,6
6040,CA-2020-131205,4/9/2020 0:00,8/9/2020 0:00,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Art,Nontoxic Chalk,5.28,3,0,2.5344,6
6043,CA-2020-117912,4/2/2020 0:00,8/2/2020 0:00,Standard Class,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,6
6047,CA-2020-154662,9/6/2020 0:00,16/6/2020 0:00,Standard Class,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0,173.235,6
6050,CA-2020-152765,15/6/2020 0:00,18/6/2020 0:00,First Class,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,6
6053,CA-2020-124016,23/9/2020 0:00,26/9/2020 0:00,Second Class,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,6
6054,CA-2020-124016,23/9/2020 0:00,26/9/2020 0:00,Second Class,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7,6
6055,CA-2020-124016,23/9/2020 0:00,26/9/2020 0:00,Second Class,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608,6
6056,CA-2020-113551,18/8/2020 0:00,20/8/2020 0:00,First Class,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,6
6057,CA-2020-113551,18/8/2020 0:00,20/8/2020 0:00,First Class,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,6
6077,CA-2020-151561,1/9/2020 0:00,7/9/2020 0:00,Standard Class,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316,6
6078,CA-2020-151561,1/9/2020 0:00,7/9/2020 0:00,Standard Class,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0,30.4416,6
6079,CA-2020-151561,1/9/2020 0:00,7/9/2020 0:00,Standard Class,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285,6
6080,CA-2020-151561,1/9/2020 0:00,7/9/2020 0:00,Standard Class,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.3824,6
6083,US-2020-132577,22/11/2020 0:00,27/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,6
6084,US-2020-132577,22/11/2020 0:00,27/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,6
6085,US-2020-132577,22/11/2020 0:00,27/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,6
6086,US-2020-132577,22/11/2020 0:00,27/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,6
6087,US-2020-132577,22/11/2020 0:00,27/11/2020 0:00,Standard Class,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,6
6109,CA-2020-150007,11/9/2020 0:00,16/9/2020 0:00,Standard Class,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1,6
6110,CA-2020-150007,11/9/2020 0:00,16/9/2020 0:00,Standard Class,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436,6
6111,CA-2020-124590,12/11/2020 0:00,16/11/2020 0:00,Standard Class,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686,6
6112,CA-2020-124590,12/11/2020 0:00,16/11/2020 0:00,Standard Class,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,6
6113,CA-2020-124590,12/11/2020 0:00,16/11/2020 0:00,Standard Class,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,6
6114,CA-2020-124590,12/11/2020 0:00,16/11/2020 0:00,Standard Class,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0,6
